id,name,sponsor,event,venue,place,physical_description,occasion,notes,call_number,keywords,language,date,location,location_type,currency,currency_symbol,status,page_count,dish_count,occasion_cleaned,category,category_name
30052,,New York Central System,,,,23.5x15.5cm folded; 23.5x30.5cm open,,Railroad dining car menu,1943-0014_wotm,,,1943-01-01,New York Central System,,Dollars,USD,complete,3,31,,0,
30053,,New York Central System,,,,23.5x15.5cm folded; 23.5x30.5cm open,,Railroad dining car menu,1943-0015_wotm,,,1943-01-01,New York Central System,,Dollars,USD,complete,4,62,,0,
30054,,Burlington Zephyrs,,,,23x15.5cm folded; 23x30.5cm open,,Railroad dining car menu,1943-0016_wotm,,,1946-01-01,Burlington Zephyrs,,Dollars,USD,complete,4,64,,0,
30055,,Burlington Club,,,,23x15.5cm folded; 23x30.5cm open,,Railroad dining car menu,1943-0017_wotm,,,1945-11-01,Burlington Club,,Dollars,USD,complete,3,2,,0,
30056,,Golden State Limited,,,,25x16.5cm folded; 25x32.5cm open,,Railroad dining car menu,1943-0018_wotm,,,1943-01-01,Golden State Limited,,Dollars,USD,complete,3,57,,0,
30057,,Dixie Flagler,,,,17x13cm folded; 17x25.5cm open,,Railroad dining car menu,1943-0019_wotm,,,1943-01-01,Dixie Flagler,,Dollars,USD,complete,4,50,,0,
30058,,Golden State Limited,,,,25x16.5cm folded; 25x32.5cm open,,Railroad dining car menu,1943-0020_wotm,,,1943-01-01,Golden State Limited,,Dollars,USD,complete,3,52,,0,
30059,,Lackawanna,,,,26x15.5cm folded; 26x32cm open,,Railroad dining car menu,1943-0021_wotm,,,1943-01-01,Lackawanna,,Dollars,USD,complete,4,102,,0,
30060,,Santa Fe Dining Car Service,,,,23x15.5cm folded; 23x30.5cm open,,Railroad dining car menu,1943-0022_wotm,,,1943-01-01,Santa Fe Dining Car Service,,Dollars,USD,complete,3,68,,0,
30061,,Great Northern Railway,,,,25.5x17cm folded; 25.5x33cm open,,Railroad dining car menu,1943-0023_wotm,,,1945-01-01,Great Northern Railway,,Dollars,USD,complete,3,103,,0,
30062,,Burlington Zephyrs,,,,23x15.5cm folded; 23x30.5cm open,,Railroad dining car menu,1943-0024_wotm,,,1946-01-01,Burlington Zephyrs,,Dollars,USD,under review,4,64,,0,
30063,,Burlington Zephyrs,,,,23x15.5cm folded; 23x30.5cm open,,Railroad dining car menu,1943-0025_wotm,,,1943-01-01,Burlington Zephyrs,,Dollars,USD,complete,3,44,,0,
30064,,Texas Zephyrs,,,,23x15.5cm folded; 23x30.5cm open,,Railroad dining car menu,1943-0026_wotm,,,1943-01-01,Texas Zephyrs,,Dollars,USD,complete,4,49,,0,
30065,,Dixie Flagler,,,,22.5x14cm folded; 22.5x28cm open,,Railroad dining car menu,1943-0027_wotm,,,1943-01-01,Dixie Flagler,,Dollars,USD,complete,3,38,,0,
30066,,The Milwaukee Road,,,,25x17.5cm folded; 25x35cm open,,Railroad dining car menu,1943-0028_wotm,,,1943-01-01,The Milwaukee Road,,Dollars,USD,complete,3,55,,0,
30067,,The Milwaukee Road,,,,25x17.5cm folded; 25x35cm open,,Railroad dining car menu,1943-0029_wotm,,,1943-01-01,The Milwaukee Road,,Dollars,USD,complete,3,59,,0,
30068,,The Milwaukee Road,,,,25x17.5cm folded; 25x35cm open,,Railroad dining car menu,1943-0030_wotm,,,1943-01-01,The Milwaukee Road,,Dollars,USD,complete,4,126,,0,
30069,,The Milwaukee Road,,,,25x17.5cm folded; 25x35cm open,,Railroad dining car menu,1943-0031_wotm,,,1943-01-01,The Milwaukee Road,,Dollars,USD,complete,3,67,,0,
30070,,The Milwaukee Road,,,,25x17.5cm folded; 25x35cm open,,Railroad dining car menu,1943-0032_wotm,,,1943-01-01,The Milwaukee Road,,Dollars,USD,complete,4,51,,0,
30071,,The Chicago Line,,,,26x17cm folded; 26x33.5cm open,,Railroad dining car menu,1943-0033_wotm,,,1943-01-01,The Chicago Line,,Dollars,USD,complete,6,130,,0,
30072,,The Boston And Maine Railroad,,,,27.5x19cm folded; 27.5x38cm open,,Railroad dining car menu,1943-0034_wotm,,,1943-01-01,The Boston And Maine Railroad,,Dollars,USD,complete,4,104,,0,
30073,,Hotel New Yorker,,,,28.5x23cm folded; 28.5x45cm open,,r,1943-0035_wotm,,,1943-02-10,Hotel New Yorker,,Dollars,USD,complete,3,140,,0,
30076,,Miller Bros.,,,,35.5x22cmf folded; 35.5x43cm open,,,1943-0038_wotm,,,1943-02-01,Miller Bros.,,Dollars,USD,complete,4,208,,0,
30077,,"Guido Restaurant, Inc.",,,,29x18cm folded; 29x36cm open,,,1943-0039_wotm,,,1943-02-02,"Guido Restaurant, Inc.",,Dollars,USD,complete,6,305,,0,
30079,,Frisco Lines,,,,20.5x13.5cm folded; 20.5x27cm open,,Railroad dining car menu,1943-0041_wotm,,,1943-01-01,Frisco Lines,,Dollars,USD,complete,3,77,,0,
30080,,Monte Proser's Copacabana,,,,36x28.5cm folded; 36x57cm open,,,1943-0042_wotm,,,1943-07-08,Monte Proser's Copacabana,,Dollars,USD,complete,5,448,,0,
30081,,Roth's Bar Grill & Restaurant,,,,33x23cm folded; 33x46cm open,,,1943-0043_wotm,,,1943-04-22,Roth's Bar Grill & Restaurant,,Dollars,USD,complete,4,409,,0,
30082,,Frisco Lines,,,,20.5x13.5cm folded; 20.5x27cm open,,Railroad dining car menu,1943-0044_wotm,,,1943-01-01,Frisco Lines,,Dollars,USD,complete,3,38,,0,
30083,,Burlington Zephyrs,,,,23x15.5cm folded; 23x30.5cm open,,Railroad dining car menu,1943-0045_wotm,,,1943-01-01,Burlington Zephyrs,,Dollars,USD,complete,4,53,,0,
30084,,[Southern Pacific Railroad Company],,,,21.5x14cm folded; 21.5x28cm open,,Railroad dining car menu,1943-0046_wotm,,,1943-01-01,[Southern Pacific Railroad Company],,Dollars,USD,complete,4,82,,0,
30085,,[Soo Line Railroad Company],,,,20.5x14cm folded; 20.5x27.5cm open,,Railroad dining car menu,1943-0047_wotm,,,1943-01-01,[Soo Line Railroad Company],,Dollars,USD,complete,4,79,,0,
30086,,Bookbinders Sea Food House,,,,28x22.5cm folded; 28x42.5cm open,,,1943-0048_wotm,,,1943-01-20,Bookbinders Sea Food House,,Dollars,USD,complete,4,154,,0,
30089,,Manny Wolf's Chop House,,,,36x24cm,,,1943-0051_wotm,,,1943-08-25,Manny Wolf's Chop House,,Dollars,USD,complete,2,102,,0,
30090,,Gluckstern's Roumanian Restaurant,,,,28.5x18cm folded; 28.5x36cm open,,,1943-0052_wotm,,,1943-08-11,Gluckstern's Roumanian Restaurant,,Dollars,USD,complete,3,252,,0,
30091,,Beverly Hills Hotel,,,,21.5x15cm ,,,1943-0053_wotm,,,1943-01-01,Beverly Hills Hotel,,Dollars,USD,complete,1,90,,0,
30092,,Bear Mountain Inn,,,,23x15cm ,,,1943-0054_wotm,,,1943-01-01,Bear Mountain Inn,,Dollars,USD,complete,1,23,,0,
30093,,The Streamliner,,,,26.5x18cm folded; 26.5x35.5cm open,,Railroad dining car menu,1943-0055_wotm,,,1946-03-18,The Streamliner,,Dollars,USD,complete,3,95,,0,
30094,,San Francisco Overland Limited,,,,25.5x17.5cm folded; 25.5x35cm open,,Railroad dining car menu,1943-0056_wotm,,,1943-01-01,San Francisco Overland Limited,,Dollars,USD,complete,3,18,,0,
30095,,San Francisco Overland Limited,,,,25.5x17.5cm folded; 25.5x35cm open,,Railroad dining car menu,1943-0057_wotm,,,1943-01-01,San Francisco Overland Limited,,Dollars,USD,complete,3,24,,0,
30096,,San Francisco Overland Limited,,,,25.5x17.5cm folded; 25.5x35cm open,,Railroad dining car menu,1943-0058_wotm,,,1943-01-01,San Francisco Overland Limited,,Dollars,USD,complete,3,22,,0,
30097,,Restaurant Mayan,,,,22x18cm folded; 22x35.5cm open,,,1943-0059_wotm,,,1943-01-01,Restaurant Mayan,,Dollars,USD,complete,4,34,,0,
30100,,The Terrace Room,,,,28.5x22.5cm folded; 28.5x45.5cm open,,,1943-0062_wotm,,,1943-05-03,The Terrace Room,,Dollars,USD,complete,3,148,,0,
30101,,The Terrace Room,,,,28.5x22.5cm folded; 28.5x45.5cm open,,,1943-0063_wotm,,,1943-05-03,The Terrace Room,,Dollars,USD,complete,3,152,,0,
30102,,The Terrace Room,,,,28.5x22.5cm folded; 28.5x45.5cm open,,,1943-0064_wotm,,,1943-05-03,The Terrace Room,,Dollars,USD,complete,3,151,,0,
30103,,The Terrace Room,,,,28.5x22.5cm folded; 28.5x45.5cm open,,,1943-0065_wotm,,,1943-05-03,The Terrace Room,,Dollars,USD,complete,3,142,,0,
30104,,Café Zanzibar,,,,28.5x22cm folded; 28.5x44.5cm open,,,1943-0066_wotm,,,1943-11-01,Café Zanzibar,,Dollars,USD,complete,4,302,,0,
30105,,Olde Cheshire Cheese Chop House,,,,26.5x19cm,,,1943-0067_wotm,,,1943-05-18,Olde Cheshire Cheese Chop House,,Dollars,USD,complete,2,21,,0,
30106,,Promenade Café,,,,31.5x20cm folded; 31.5x40.5cm open,,,1943-0068_wotm,,,1943-07-02,Promenade Café,,Dollars,USD,complete,3,110,,0,
30107,,Les Charmettes,,,,30.5x23cm folded; 30.5x46cm open,,,1943-0069_wotm,,,1943-07-15,Les Charmettes,,Dollars,USD,complete,3,151,,0,
30108,,Boni's,,,,28x18cm folded; 28x35cm open,,,1943-0070_wotm,,,1943-07-15,Boni's,,Dollars,USD,complete,2,92,,0,
30109,,Churchill's,,,,28x17cm folded; 28x34cm open,,,1943-0071_wotm,,,1943-07-22,Churchill's,,Dollars,USD,complete,4,235,,0,
30110,,The Barbour,,,,18.5x13cm folded; 25.5x13cm open,,,1943-0072_wotm,,,1943-08-18,The Barbour,,Dollars,USD,complete,2,46,,0,
30111,,Alexandra,,,,33x21.5cm ,,,1943-0073_wotm,,,1943-08-24,Alexandra,,Dollars,USD,complete,1,98,,0,
30112,,Restaurant Mayan,,,,29.5x23cm folded; 29.5x46.5cm open,,,1943-0074_wotm,,,1943-08-26,Restaurant Mayan,,Dollars,USD,complete,4,236,,0,
30113,,Toots Shor Restaurant,,,,36x26.5cm folded; 36x53cm open,,,1943-0075_wotm,,,1943-08-27,Toots Shor Restaurant,,Dollars,USD,complete,3,149,,0,
30114,,Henri Confiseur,,,,20.5x13.5cm folded; 20.5x27cm open,,,1943-0076_wotm,,,1943-09-17,Henri Confiseur,,Dollars,USD,complete,3,63,,0,
30116,,Enrico & Paglieri,,,,26.5x18cm folded; 26.5x35.5cm open,,,1943-0078_wotm,,,1943-10-10,Enrico & Paglieri,,Dollars,USD,complete,5,209,,0,
30117,,Barbizon Plaza,,,,30.5x23cm folded; 30.5x46cm open,,,1943-0079_wotm,,,1943-11-15,Barbizon Plaza,,Dollars,USD,complete,4,144,,0,
30118,,Barbizon Plaza,,,,30.5x23cm folded; 30.5x46cm open,,,1943-0080_wotm,,,1943-11-17,Barbizon Plaza,,Dollars,USD,complete,4,144,,0,
30119,,Roth's Bar Grill & Restaurant,,,,33x23cm folded; 33x46cm open,,,1943-0081_wotm,,,1943-11-18,Roth's Bar Grill & Restaurant,,Dollars,USD,complete,4,403,,0,
30120,,Cooper's,,,,28x20cm folded; 28x40cm open,,,1943-0082_wotm,,,1943-06-02,Cooper's,,Dollars,USD,under review,3,296,,0,
30121,,The Empire Tea Room,,,,29x22.5cm folded; 29x45cm open,,,1943-0083_wotm,,,1943-12-21,The Empire Tea Room,,Dollars,USD,complete,3,133,,0,
30122,,The Empire Tea Room,,,,29x22.5cm folded; 29x45cm open,,,1943-0084_wotm,,,1943-12-07,The Empire Tea Room,,Dollars,USD,complete,3,142,,0,
30123,,Hotel New Yorker,,,,29x22.5cm folded; 29x45cm open,,Room service menu,1943-0085_wotm,,,1943-12-07,Hotel New Yorker,,Dollars,USD,complete,3,153,,0,
30124,,The Manhattan Room,,,,29x22.5cm folded; 29x45cm open,,,1943-0086_wotm,,,1943-12-10,The Manhattan Room,,Dollars,USD,complete,3,167,,0,
30125,,Roth's Bar Grill & Restaurant,,,,33x23cm folded; 33x46cm open,,,1943-0087_wotm,,,1943-12-10,Roth's Bar Grill & Restaurant,,Dollars,USD,complete,4,424,,0,
30126,,Louis Sherry,,,,28.5x23cm,,,1943-0088_wotm,,,1943-12-21,Louis Sherry,,Dollars,USD,complete,1,166,,0,
30127,,Constantine's Restaurant,,,,28.5x18cm folded; 28.5x35.5cm open,,,1943-0089_wotm,,,1943-12-30,Constantine's Restaurant,,Dollars,USD,complete,4,348,,0,
30128,,"[The Waldorf Astoria Hotel (New York, N.Y.)]",,,,30x20.5cm folded; 30x40.5cm open,,Room service menu,1943-0090_wotm,,,1943-12-20,"[The Waldorf Astoria Hotel (New York, N.Y.)]",,Dollars,USD,complete,2,173,,0,
30133,,Great Northern Railway,,,,25.5x17cm folded; 25.5x33cm open,,Railroad dining car menu,1943-0001_wotm,,,1943-01-01,Great Northern Railway,,Dollars,USD,complete,4,64,,0,
30134,,Great Northern Railway,,,,25.5x17cm folded; 25.5x33cm open,,Railroad dining car menu,1943-0002_wotm,,,1943-01-01,Great Northern Railway,,Dollars,USD,complete,4,120,,0,
30135,,Great Northern Railway,,,,25.5x17cm folded; 25.5x33cm open,,Railroad dining car menu,1943-0003_wotm,,,1943-01-01,Great Northern Railway,,Dollars,USD,complete,4,102,,0,
30136,,Great Northern Railway,,,,25.5x17cm folded; 25.5x33cm open,,Railroad dining car menu,1943-0004_wotm,,,1943-01-01,Great Northern Railway,,Dollars,USD,complete,4,94,,0,
30137,,Great Northern Railway,,,,25.5x17cm folded; 25.5x33cm open,,Railroad dining car menu,1943-0005_wotm,,,1943-01-01,Great Northern Railway,,Dollars,USD,complete,4,78,,0,
30138,,Great Northern Railway,,,,25.5x17cm folded; 25.5x33cm open,,Railroad dining car menu,1943-0006_wotm,,,1943-01-01,Great Northern Railway,,Dollars,USD,complete,4,105,,0,
30139,,Great Northern Railway,,,,25.5x17cm folded; 25.5x33cm open,,Railroad dining car menu,1943-0007_wotm,,,1943-01-01,Great Northern Railway,,Dollars,USD,complete,4,120,,0,
30140,,Great Northern Railway,,,,25.5x17cm folded; 25.5x33cm open,,Railroad dining car menu,1943-0008_wotm,,,1943-01-01,Great Northern Railway,,Dollars,USD,complete,3,107,,0,
30141,,[Restaurant And/Or Location Unknown],,,,23x15.5cm folded; 23x30.5cm open,,Railroad dining car menu,1943-0009_wotm,,,1943-01-01,[Restaurant And/Or Location Unknown],,Dollars,USD,complete,4,56,,0,
30142,,Rock Island Twin Star Rocket,,,,25.5x18cm folded; 25.5x35.5cm open,,Railroad dining car menu,1943-0010_wotm,,,1943-01-01,Rock Island Twin Star Rocket,,Dollars,USD,complete,3,57,,0,
30143,,New York Central System,,,,23.5x15.5cm folded; 23.5x30.5cm open,,Railroad dining car menu,1943-0011_wotm,,,1943-01-01,New York Central System,,Dollars,USD,complete,3,21,,0,
30144,,New York Central System,,,,23.5x15.5cm folded; 23.5x30.5cm open,,Railroad dining car menu,1943-0012_wotm,,,1943-01-01,New York Central System,,Dollars,USD,complete,4,22,,0,
30145,,Union Pacific Railroad Company,,,,24x17.5cm folded: 24x35cm open,,,1939-0097_wotm,,,1939-05-03,Union Pacific Railroad Company,,Dollars,USD,complete,4,86,,0,
30155,,Palm Garden,,,,38x15.5cm folded; 38x45.5cm open,,,1939-0107_wotm,,,1939-05-25,Palm Garden,,Dollars,USD,complete,6,380,,0,
30156,,Ballantine Three Ring Inn,,,,27.5x19.5cm folded; 27.5x48cm open,,New York World's Fair,1939-0108_wotm,,,1939-05-26,Ballantine Three Ring Inn,,Dollars,USD,complete,4,287,,0,
30157,,Red Lion Inn,,,,28x18cm folded; 28x36cm open,,New York World's Fair,1939-0109_wotm,,,1939-05-19,Red Lion Inn,,Dollars,USD,complete,4,138,,0,
30158,,Ussr Pavillion Restaurant,,,,29x18cm,,New York World's Fair,1939-0110_wotm,,,1939-05-22,Ussr Pavillion Restaurant,,Dollars,USD,complete,1,44,,0,
30159,,Canterbury Inn,,,,27.5x15.5cm,,New York World's Fair,1939-0111_wotm,,,1939-05-22,Canterbury Inn,,Dollars,USD,under review,2,51,,0,
30162,,"Harry M. Stevens, Inc   Caterers",,,,21x14cm folded; 21x28cm open,,,"1939-0114; two copies, please digitize c",,,1939-05-25,"Harry M. Stevens, Inc   Caterers",,Dollars,USD,complete,4,119,,0,
30166,,Schaefer Center,,,,32x23.5cm folded; 32x27cm open,,,1939-0118_wotm,,,1939-05-24,Schaefer Center,,Dollars,USD,complete,2,157,,0,
30168,,La Fonda,,,,33.5x22cm,,,1939-0120_wotm,,,1939-05-26,La Fonda,,Dollars,USD,complete,1,201,,0,
30178,,Commodore,,,,32.5x22cm folded; 32.5x44cm open,,,1939-0130_wotm,,,1939-06-01,Commodore,,Dollars,USD,complete,3,163,,0,
30181,,Missouri Pacific Lines,,,,25x16.5cm folded; 25x33cm open,,American Library Association en route 61st Annual Conference,1939-0133_wotm,,,1939-06-13,Missouri Pacific Lines,,Dollars,USD,complete,3,17,,0,
30184,,Hasselbacken,,,,18.5x10.5cm,,Arthur H. Rumpf Menu Collection,1939-0136_wotm,,,1939-06-18,Hasselbacken,,Swedish kronor (SEK/kr),SEK,complete,1,14,,0,
30190,,Pig'n Whistle,,,,29.5x19cm folded; 29.5x38cm open,,,1939-0142_wotm,,,1939-06-21,Pig'n Whistle,,Dollars,USD,complete,3,231,,0,
30191,,Sammy's Plaza,,,,30.5x21.5cm folded; 30.5x43cm open,,,1939-0143_wotm,,,1939-06-16,Sammy's Plaza,,Dollars,USD,complete,4,441,,0,
30192,,Odenbach's,,,,28x18cm folded; 28x36cm open,,,1939-0144_wotm,,,1939-06-29,Odenbach's,,Dollars,USD,complete,5,247,,0,
30193,,Hotel Lincoln,,,,30.5x23cm folded; 30.5x46cm open,,,1939-0145_wotm,,,1939-06-21,Hotel Lincoln,,Dollars,USD,complete,3,196,,0,
30194,,Miller Bros.,,,,35.5x22cm folded; 35.5x44cm open,,,1939-0146_wotm,,,1939-06-20,Miller Bros.,,Dollars,USD,complete,5,309,,0,
30195,,Banff Springs Hotel,,,,27.5x20.5cm folded; 27.5x41cm open,,,1939-0147_wotm,,,1939-06-30,Banff Springs Hotel,,Dollars,USD,complete,4,176,,0,
30196,,Fred Harvey,,,,26.5x18cm folded; 26.5x36cm,,,1939-0148_wotm,,,1939-07-02,Fred Harvey,,Dollars,USD,complete,3,157,,0,
30199,,Hotel Jefferson,,,,28x22cm folded; 28x44cm open,,,1939-0151_wotm,,,1939-07-03,Hotel Jefferson,,Dollars,USD,complete,6,505,,0,
30206,,Italian Line Restaurant,,,,37x28.5cm folded;37x57cm open,,New York World's Fair,1939-0158_wotm,,,1939-07-19,Italian Line Restaurant,,Dollars,USD,complete,4,133,,0,
30212,,Bernardsville Inn,,,,28x14cm,,,1939-0164_wotm,,,1939-08-31,Bernardsville Inn,,Dollars,USD,complete,2,51,,0,
30213,,Ye Old Canoe Place Inn,,,,33x23cm,,,1939-0165_wotm,,,1939-08-23,Ye Old Canoe Place Inn,,Dollars,USD,complete,2,133,,0,
30214,,Waldorf Astoria,,,,30.5x20.5cm folded; 30.5x41cm open,,,1939-0166_wotm,,,1939-08-25,Waldorf Astoria,,Dollars,USD,complete,4,159,,0,
30216,,Star And Crescent Restaurant,,,,26.5x20.5cm folded; 26.5x41cm open,,New York World's Fair,1939-0168_wotm,,,1939-08-11,Star And Crescent Restaurant,,Dollars,USD,complete,4,122,,0,
30217,,The Iceland Restaurant,,,,33x21.5cm folded; 33x43cm open,,New York World's Fair,1939-0169_wotm,,,1939-01-01,The Iceland Restaurant,,Dollars,USD,complete,3,26,,0,
30218,,Waldorf Astoria,,,,30.5x20.5cm folded; 30.5x41cm open,,Arthur H. Rumpf Menu Collection,1939-0170_wotm,,,1939-10-13,Waldorf Astoria,,Dollars,USD,complete,4,199,,0,
30219,,Old Prague Restaurant,,,,28x18cm folded; 28x36cm open,,New York World's Fair,1939-0171_wotm,,,1939-10-06,Old Prague Restaurant,,Dollars,USD,complete,4,187,,0,
30221,,Swiss Pavillion Restaurants,,,,24x15cm,,New York World's Fair,1939-0173_wotm,,,1939-10-06,Swiss Pavillion Restaurants,,Dollars,USD,complete,2,12,,0,
30222,,S.S. Matsonia,,,,30x22cm folded; 30x44cm open,,,1939-0174_wotm,,,1939-09-16,S.S. Matsonia,,Dollars,USD,complete,3,75,,0,
30223,,S.S. Matsonia,,,,30x22cm folded; 30x44cm open,,,1939-0175_wotm,,,1939-09-17,S.S. Matsonia,,Dollars,USD,complete,3,71,,0,
30227,,Colligan's Stockton Inn,,,,28x21.5cm folded; 28x43cm open,,,1939-0179_wotm,,,1939-09-05,Colligan's Stockton Inn,,Dollars,USD,complete,5,220,,0,
30228,,S.S. Matsonia,,,,30x22cm folded; 30x44cm open,,,1939-0180_wotm,,,1939-09-15,S.S. Matsonia,,Dollars,USD,complete,3,69,,0,
30229,,Waldorf Astoria,,,,30.5x20.5cm folded; 30.5x41cm open,,Arthur H. Rumpf Menu Collection,1939-0181_wotm,,,1939-09-27,Waldorf Astoria,,Dollars,USD,complete,4,232,,0,
30230,,S.S. Matsonia,,,,30x22cm folded; 30x44cm open,,,1939-0182_wotm,,,1939-09-18,S.S. Matsonia,,Dollars,USD,complete,3,72,,0,
30231,,The Restaurant,,,,46x28cm folded; 46x56cm open,,New York World's Fair; Menu also translated contains English,1939-0183_wotm,,,1939-09-21,The Restaurant,,Dollars,USD,complete,7,163,,0,
30234,,Childs,,,,25.5x18cm folded; 25.5x36cm open,,,1939-0186_wotm,,,1939-10-27,Childs,,Dollars,USD,complete,3,94,,0,
30237,,Doylestown Inn,,,,24x16.5cm folded; 24x33cm open,,,1939-0189_wotm,,,1939-12-06,Doylestown Inn,,Dollars,USD,complete,6,249,,0,
30238,,Erie Railroad System,,,,19x13cm folded; 19x26cm open,,,1939-0190_wotm,,,1939-12-21,Erie Railroad System,,Dollars,USD,under review,5,81,,0,
30239,,Finnish Pavilion,,,,27x17.5 cm folded; 27x25cm open,,New York World's Fair,1939-0191_wotm,,,1939-01-01,Finnish Pavilion,,Dollars,USD,complete,4,29,,0,
30264,,Waldorf Astoria,,,,23x14cm folded; 23x28cm open,,Birthday Ball for the President of the United States,1939-0025_wotm,,,1939-01-30,Waldorf Astoria,,Dollars,USD,complete,3,101,,0,
30281,,Restaurant Gondolen,,,,25.5x16cm,,,1939-0042_wotm,,,1939-02-17,Restaurant Gondolen,,Swedish kronor (SEK/kr),SEK,complete,1,28,,0,
30282,,Restaurant Gondolen,,,,25.5x16cm,,,1939-0043_wotm,,,1939-02-23,Restaurant Gondolen,,Swedish kronor (SEK/kr),SEK,complete,1,22,,0,
30290,,Restaurant Riche Stockholm,,,,24x12.5cm folded; 24x25cm open,,Arthur H. Rumpf Menu Collection,1939-0051_wotm,,,1939-02-24,Restaurant Riche Stockholm,,Swedish kronor (SEK/kr),SEK,complete,4,86,,0,
30292,,Blanch's,,,,21.5x13cm folded; 21.5x26cm open,,Arthur H. Rumpf Menu Collection,1939-0053_wotm,,,1939-02-25,Blanch's,,Swedish kronor (SEK/kr),SEK,complete,4,87,,0,
30293,,A.B. Trafikrestauranger,,,,23x13cm folded; 23x26cm open,,Arthur H. Rumpf Menu Collection; menu also printed with French translations,1939-0054_wotm,,,1939-02-24,A.B. Trafikrestauranger,,Swedish kronor (SEK/kr),SEK,complete,3,110,,0,
30295,,Restaurant Rosenbad,,,,16x11cm folded; 16x22cm open,,Arthur H. Rumpf Menu Collection,1939-0056_wotm,,,1939-02-28,Restaurant Rosenbad,,Swedish kronor (SEK/kr),SEK,complete,3,75,,0,
30298,,Restauracja Hotelu Europejskiego,,,,24.5x17cm folded; 24.5x34cm open,,Arthur H. Rumpf Menu Collection,1939-0059_wotm,,,1939-03-02,Restauracja Hotelu Europejskiego,,Złoty,PLN,complete,3,102,,0,
30301,,[Restaurant Name And/Or Location Not Given],,,,25x14cm,,,1939-0062_wotm,,,1939-03-07,[Restaurant Name And/Or Location Not Given],,Swedish kronor (SEK/kr),SEK,complete,1,37,,0,
30302,,Ghr Stockholm,,,,25x14cm,,Arthur H. Rumpf Menu Collection; menu also printed with French translations,1939-0063_wotm,,,1939-03-09,Ghr Stockholm,,Swedish kronor (SEK/kr),SEK,complete,5,94,,0,
30304,,3dje Etasje Møllhausen,,,,21x12.5cm,,Arthur H. Rumpf Menu Collection,1939-0065_wotm,,,1939-03-11,3dje Etasje Møllhausen,,Swedish kronor (SEK/kr),SEK,complete,2,81,,0,
30305,,Theatercafeen,,,,26.5x11.5cm,,Arthur H. Rumpf Menu Collection,1939-0066_wotm,,,1939-03-11,Theatercafeen,,Norwegian kroner,NOK,complete,1,21,,0,
30316,,Waldorf Astoria,,,,18x12.5cm folded; 18x25cm open,,Association to Promote Proper Housing for Girls,1939-0077_wotm,,,1939-03-21,Waldorf Astoria,,Dollars,USD,complete,3,5,,0,
30333,,The Cortile,,,,16x9cm folded; 16x18cm open,,,1939-0094_wotm,,,1939-01-01,The Cortile,,Dollars,USD,complete,4,87,,0,
30338,,Toffenetti,,,,30.5x21cm folded; 30.5x42cm open,,New York World's Fair 1940,1940-0002_wotm,,,1940-01-01,Toffenetti,,Dollars,USD,complete,5,50,,0,
30339,,Belgian Restaurant,,,,32.5x25.5cm folded; 32.5x51cm open,,New York World's Fair 1940,1940-0003_wotm,,,1940-01-01,Belgian Restaurant,,Dollars,USD,complete,4,153,,0,
30340,,Le Café Chambord,,,,35.5x24cm,,,1940-0004_wotm,,,1940-09-04,Le Cafe Chambord,,Dollars,USD,complete,2,94,,0,
30341,,Antoine's,,,,29x22.5cm folded; 29x45cm open,,,1940-0005_wotm,,,1940-01-01,Antoine's,,Dollars,USD,complete,4,164,,0,
30343,,Terrace Room,,,,28.5x22.5cm folded; 28.5x45cm open,,,1940-0007_wotm,,,1940-04-24,Terrace Room,,Dollars,USD,complete,2,179,,0,
30344,,Terrace Room,,,,28.5x22.5cm folded; 28.5x45cm open,,,1940-0008_wotm,,,1940-01-01,Terrace Room,,Dollars,USD,complete,2,175,,0,
30345,,Terrace Room,,,,28.5x22.5cm folded; 28.5x45cm open,,,1940-0009_wotm,,,1940-04-24,Terrace Room,,Dollars,USD,complete,2,182,,0,
30346,,Great Northern Railway,,,,25.5x16.5cm folded; 25.5x33cm open,,,1940-0010_wotm,,,1940-01-01,Great Northern Railway,,Dollars,USD,complete,4,156,,0,
30347,,Green Briar,,,,16.5x8.5cm folded; 16.5x34.5cm open,,,1940-0011_wotm,,,1940-01-01,Green Briar,,Dollars,USD,complete,5,69,,0,
30348,,The Flame Restaurant,,,,26.5x20.5cm folded; 26.5x40.5cm open,,New York World's Fair 1940,1940-0012_wotm,,,1940-10-22,The Flame Restaurant,,Dollars,USD,complete,4,180,,0,
